,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
14499,952338712.6577181,924827387.6167186,1212034561.8672075,2652624051.141473,3714976009.0302744,4479638712.153445,5030533549.246013,5451555756.581022,5701550509.770381,6182010813.882787,4587463992.58943,2565961100.318637,1346570202.4643943,4069595628.781711,3700376369.7519846,83814591568.42795,107391281199.63997,68214754007.67474,33605939161.24659,12834292035.557367,0.0
11794,311615583.65068215,483267963.9941028,1356325739.043031,3846888915.6245484,5187866016.129833,6108655297.59403,6759786416.025938,7264177322.508354,7503529860.5971575,7952256884.113872,5932802299.612373,3208117441.077707,1687225714.9256308,2439117791.485187,1901692366.2667773,54898411535.171844,101335385643.26381,77430940763.05898,41389659907.42945,16647035097.17814,0.0
9167,6097804700.328361,5267892879.559816,9533541450.279171,27208654993.916683,41674365707.49791,53226540712.3599,63044703054.57614,71691161358.80577,78493481397.66321,89877772739.1334,71175678452.92348,51034161985.352875,28276881498.99083,219805898963.1548,233989678068.0863,2313832230676.159,3186753009388.844,2213273294285.677,1143053192384.0454,450856299425.15656,0.0
5254,15870411788.848822,13717866332.28708,33780865298.939068,103265364431.64604,168026484590.28647,225737663728.68875,282978883787.1201,332173769471.3188,385917481504.474,472322217458.8338,400996633604.8141,360933205681.61676,218361492248.2423,2446559069379.6216,2820953971289.283,43356927747071.54,42430084201982.734,22862204250351.79,10384081335248.059,3746301960548.021,0.0
13816,580411518.0876803,683994434.4688091,1154359600.4273405,2679610707.4205313,3310623045.5479226,3783661792.7007585,4099029703.6546555,4346972528.39559,4391795240.467148,4590399935.960638,3395630445.429117,1855424202.2231648,972266420.2789563,2258648210.492888,1855236693.294565,45804483521.39493,77745065239.48036,57055075238.5172,29927219125.965508,11890603580.478788,0.0
13361,938462212.492789,1106910246.156737,2232916035.2776203,5426345698.963595,6935652419.651445,8071815085.128285,8895640655.504486,9541360334.618303,9810306327.629288,10402717628.852436,7800170803.211428,4429719722.241577,2329556193.893393,6738658338.707276,5732144168.805279,148601652665.04572,246430712129.49515,178525872137.86652,93068481980.61984,36825398525.302414,0.0
7557,6284332103.541048,8515427173.147063,20335981137.41302,54038846391.37047,72739294347.22269,87953522022.40306,101744522910.25888,113145746371.71661,121532706240.8384,136500304292.59827,109812267888.00697,96123079819.87093,54705766086.84116,652745560795.1528,686360932334.829,9567429372466.625,10826467580364.158,6491464149770.974,3118777605527.296,1170847986356.7642,0.0
13075,439419155.7217705,499536635.265926,820213645.9602,1875846938.2516618,2403340782.1456323,2750252473.599463,2959065737.1626205,3118340273.1483994,3165298581.385003,3253394503.386392,2357759878.214535,1225934381.7955987,645721634.2944235,840706253.4121367,674190562.8541542,15832455726.662146,28196228292.539196,21299901155.350792,11322498186.157267,4538228271.578375,0.0
11784,81671979.85120724,184669197.7235418,980617808.4724917,3353927378.6922207,5248156448.854574,6603502941.886164,7674759197.570434,8511904266.848776,9008484379.113352,9997463652.4899,7610825826.401831,4026586581.0030417,2144090135.5078833,945628804.0198838,610215661.5474647,21302376572.898613,40982813429.729164,31834301102.273716,17146854294.705606,6929224198.454765,0.0
8314,4659707009.500134,5178309091.134987,11467930945.647167,28683137722.162548,39927192465.302376,48787853134.30848,56789591293.168045,63310522556.353424,68880040014.94179,75541195928.65395,60746964592.60849,69743635919.5379,40082091599.03393,676840759987.3264,737703173110.9875,7737381765872.632,7082030598028.38,3758882666335.278,1713893103076.1895,622780355091.1968,0.0
1160,20333880260.0437,15964117343.507162,14522781109.749893,21063994490.999622,22525614223.678955,24343494227.55317,26145871221.500988,28426993033.515892,29519406786.700138,30784968623.465916,25219113510.890285,46403270807.42755,26719980295.27495,635195107718.5819,782596371945.4191,4011380314031.804,3049404666487.692,1462129617887.2158,636630045662.6243,224549451460.38184,0.0
11349,109503942.18047744,194113406.1731885,608952468.7799003,1767726094.3603542,2440317577.2443705,2868613484.112812,3119160239.501058,3314109696.0709085,3401929134.6776376,3497345901.377353,2539819670.5928206,1301988040.8386216,683427830.1930854,338026313.3118928,227376003.78287578,5704781212.405366,10690059331.855062,8252498105.995446,4433275194.984557,1789188018.2424607,0.0
13530,1282387128.5185773,1527127498.2827387,3031001519.328097,7690735159.272711,10052721261.123846,11772362300.179699,13044710642.644915,13999496551.669676,14357595905.978012,15179093708.200022,11320621115.837683,5992123094.990462,3176180855.6311016,2624298558.7195063,1986342172.2911835,54295216127.012115,99462962139.43758,75901717968.33853,40543435101.15186,16299993681.503365,0.0
6816,32894003597.294365,36510767494.50906,59485572795.92829,133925277788.32382,168569306315.3628,197737700775.28568,223586492917.46164,244895911138.55164,253700355271.16104,278519652507.0193,216465151780.72604,156408732396.9444,86923978682.58733,739010918632.4753,822692849898.8717,11814126712757.29,13903704115828.51,8805173265304.242,4374696990566.761,1683843747383.066,0.0
7516,2340714107.9115973,3285018160.6158094,12667465005.556992,42324615852.90677,66674501149.98005,86774234065.29387,106746893456.6376,126029986865.05902,139911998758.49115,165895470536.20062,136042577317.27989,105228163160.01927,60151666322.400764,525788662823.00464,569529120893.9106,9089952251186.295,9302107537117.455,5229082433236.148,2436819902817.586,896112349122.7804,0.0
9350,1153461358.6798148,1551642394.1725833,3470791348.0778112,9205554936.79464,11763471232.383472,13583289983.352785,14792953919.596548,15720252432.442366,15997736969.530214,16631414350.64891,12299011108.739765,6576344763.818296,3461916432.75335,4742474486.026286,3759218681.969628,102804526013.2648,189003555859.80176,144686504128.2974,77432374267.4261,31175206744.154087,0.0
8104,1852540110.5064156,2500278949.5176616,6384866814.672764,18539107277.26824,26537194964.843662,32592434638.46935,37453136469.604034,41070043093.74233,42820378958.87601,47207872458.87346,35710209926.7273,19229204711.99085,10281593102.444061,13890971767.133955,11249696916.593813,339742586524.70166,575637981720.143,420854082186.5429,220474227036.62473,87523926633.17093,0.0
11312,452272592.99552506,531085899.05923486,1154669283.684513,3091459124.845917,4269749145.6700993,5063246009.006455,5615257278.221548,6046681307.853621,6264503211.3910475,6664840763.071117,4969382339.251633,2712147366.376223,1421867849.663067,2621482307.2811766,2274783968.312161,58275386673.222176,86293824653.71475,59974635972.86443,30873282514.649944,12141467430.930334,0.0
14061,4081601.290141688,26364723.792691473,206072165.29953012,715286049.2456126,1139646233.885409,1420221791.5113375,1610319520.578864,1751675837.081474,1846188218.4200077,1996604723.8252435,1470058976.2484913,746320127.1633301,396423309.6933583,89506399.93225235,41103817.44434061,817581716.2725226,1570426398.4295847,1219523059.9842741,656816941.5903373,265421599.264817,0.0
3771,19018501.765976593,79372875.88195491,623842501.5494246,2404784619.20995,4013872445.975144,5235105097.816782,6226305157.002201,6972310645.554988,7454780899.6964855,8465505850.990547,6428217513.002522,3334218663.546309,1790794485.5649226,531909142.92074704,291640677.96568066,9373191712.507463,18151976980.9693,14121701309.503435,7611410754.979366,3076878114.1655803,0.0
11620,1281741213.909941,1744748938.7936323,4542433732.6352005,12941808842.687332,17815019307.19172,21910698465.72374,25657311780.322395,28555872383.819653,29869640420.596565,33555444543.95432,26220586876.45407,15360465358.74146,8396149816.729163,24201562836.015865,20611143822.42091,597093920824.2734,1001930656692.2711,735094169974.7157,386467703242.9686,153855934579.6157,0.0
4911,1171935810.8422363,3047642923.5691752,30147851641.711983,135803581558.62883,262558465180.6115,382362240850.97766,504779115277.8128,618669959927.9623,739501166222.8822,966566300337.8147,842000567120.4344,575150488194.0272,349066503383.6759,1417547564717.2935,1603281415086.0952,59055266803321.555,73493656661053.11,44800670465557.09,21548998088044.254,8079000122586.157,0.0
12928,682954323.9279829,829409980.1575644,1560026621.8370662,3861137098.395851,4944624995.523681,5725117611.539214,6254661914.906876,6656154230.436842,6783910782.086048,7102031289.671105,5224272764.734613,2776764333.8349223,1469994962.4918694,2370954055.190889,1953793415.26046,50438686262.11869,84493346482.61896,61464471933.22526,32089249679.66382,12707761526.943913,0.0
7099,9198299071.764664,8808395441.71306,16300428001.691694,39597494708.6061,54620201239.81173,67470684436.410866,80527003624.98701,91314272718.12117,96483638136.25864,111458053767.66296,90229596545.80467,94962293734.39891,54500880071.709625,866569756575.1249,1029338306393.7328,9064378250400.602,7258750397488.826,3626997731953.927,1619522721945.018,581774158612.1738,0.0
6551,4210040778.7066097,6139023872.5940275,22502281077.459805,75728868817.78844,120424957640.74625,159333808352.16498,196894869290.07925,229442664505.5171,260492706715.9481,313944637455.498,260358652898.05118,208920201470.16962,125651924915.91628,1194462480014.5464,1473708078766.9246,24314219682387.543,22188136218097.53,11715993750007.38,5318433897960.49,1924280699814.881,0.0
9604,207425935.9736898,387475318.4567641,1472009797.6014512,4694331643.581878,6861669508.342182,8394860108.252693,9551148578.645397,10423101705.765007,10866928066.678446,11842730192.403172,8884618484.126753,4644460338.2796135,2462026129.218125,1371747932.7293513,942508132.9108964,30926908566.71273,59091460508.46719,45827170013.120865,24666933069.20175,9964810124.904282,0.0
7076,7127593820.881344,7368715450.331165,13237406723.925224,28904502292.59501,38178662513.56184,46585108281.68828,52866608284.80287,58534546789.82327,62422059101.143364,69061318199.43938,54724539316.30793,61495673802.46212,35169263910.7977,618630175329.2158,749456810150.9995,5622689929871.648,5606440212072.261,3225070452026.8384,1531722800362.5898,572377662574.9329,0.0
2937,4098825811.100181,4553447529.964064,9777428209.980196,26642382517.674423,40041074724.247734,50972631225.24531,61001653262.06523,68881812875.06726,72991912827.48048,83631941532.06586,65027938447.366936,37364783882.355576,20611052902.48642,56588222388.147606,48955877765.083,1334133649353.677,2031086959949.2751,1408013163885.7874,720279065208.1165,281596609357.311,0.0
14291,14389423.111129781,61690943.72970972,339831032.59257364,1156682070.3437383,1718687880.4165506,2104142627.1675172,2369705220.9539547,2572790158.5326385,2702903230.6251006,2907263893.2448974,2162768090.129773,1120257504.6862793,585015432.6297408,171777604.83924878,93332431.75877446,2533136013.783663,4869394314.850991,3781818275.3511443,2036891761.693407,823119206.545227,0.0
6506,2134614456.999129,2014272906.427312,2415343939.310029,4709859866.311921,6050333427.148585,7697922380.6653595,9385201220.83081,10410331015.958078,10735317377.161966,12372625102.33286,9625393834.419306,5767943575.167456,3262987132.6825337,12573525541.798252,11633773322.02868,266367746529.62683,331501376862.2624,207580485600.81427,101751569860.59164,38751759958.421646,0.0
6236,25005012989.222504,26908804338.128197,45173780892.99525,101522661908.19403,134648580948.37373,163929038399.7828,191510652221.14505,213694070037.15833,223049890011.79892,249997058576.59293,195673321813.78625,130247601035.71614,72470365441.41463,451757005385.99585,436519380127.63086,9267222255702.32,12646984279032.578,8430476901210.597,4256089528248.2935,1651798866855.2307,0.0
8951,5728804066.495405,4921505617.15855,4391257647.678959,5650540509.164802,5615029162.608876,5798826490.737624,5962928554.250472,6057215165.2639885,5873343833.789905,5850194635.29351,4282194313.255883,2886263074.155335,1559406763.6508489,12091330937.861929,11405450966.644022,210148918160.65485,294717165655.85364,200496847326.24893,102068086997.75049,39843914085.8878,0.0
6649,12178804.831745185,45208854.982324906,283156401.3424066,989141957.3324478,1525495224.7692354,1915349388.9773428,2210612527.536489,2428746418.4967346,2552150610.3955092,2813418227.7789536,2106184414.2317433,1084045667.0041783,579732170.4037204,182332705.09604546,102554158.32446635,2949804549.21581,5677244903.513933,4410458570.915152,2375752558.43023,960109438.2280982,0.0
9895,821121262.6568398,1033361746.8437941,2089915712.3344884,5265076619.692286,6670988208.61134,7667180037.677858,8326025008.008161,8825858301.681297,8937915134.503859,9217876676.807737,6777041618.506148,3688218330.8646984,1951855793.9274623,4091893231.7363653,3340733597.3486705,90164315552.44849,147717118265.11264,106080231851.37225,55116765752.771065,21765929746.559696,0.0
13429,276039879.54493713,517002176.886333,2381471458.607745,8055857717.24456,12201538732.650808,15296813625.492352,17894826473.483128,19971700675.30547,21167651838.734947,23630706972.8787,18210169029.36474,9924648460.388002,5328878802.65688,5482255332.22578,4178357649.44846,156304608439.71475,296595899996.0308,228751976596.63055,122765087022.36171,49487418490.96586,0.0
4354,37220212073.54051,34211106489.97523,78314141158.01286,244944991635.67828,397736620951.9535,520275800160.82776,642708800607.8256,759539631382.4651,843629134199.412,992625317369.3167,809923820421.3398,594271217271.8351,343296098805.6643,2755520554814.869,3200389423054.8364,41220872208977.516,40173927732460.15,22115427493396.906,10248569312416.969,3763725825198.708,0.0
5141,43081186239.79927,44297781047.237854,83501641776.29343,193197238559.18912,281568644341.45197,365826547452.2866,453658770154.801,532207527163.4157,612118627620.9438,764563894149.9282,662327154224.9043,660364156238.842,397162976121.1547,4924337309621.731,5297162267200.204,76631508257991.83,82514098788366.58,47945357821876.01,22679745227293.574,8426159832603.755,0.0
10114,6321992593.53301,5889148047.7698145,16471446868.758032,50248935264.50554,83913956822.95845,115465111910.26053,147908181757.07608,177205952709.83588,203029322064.6378,248216452314.68698,207035280962.61017,185980031528.5698,108060563511.89926,1295726951364.3677,1507756436687.6177,17402243112653.91,18457605280715.496,10708136618623.342,5068033050406.157,1883468298631.057,0.0
14578,40046609.52127171,75945532.78886378,363796168.87747794,1250431368.9975731,2002123715.4411716,2536412470.6735373,2936973519.3959327,3230261184.6528354,3416473962.3394113,3789757039.573345,2822278976.2241726,1441188138.9203892,772481984.7103344,237195452.03247586,132587167.72944672,3208451740.7267194,6101002140.153003,4726381596.514134,2542886105.4153223,1027042758.0622813,0.0
14043,7705281.29213045,87639767.73886628,954446960.2474773,3633461769.1657557,6064165146.049044,7878727466.309312,9427599215.72391,10615586326.188942,11294342019.386671,12830722181.550488,9826131168.643085,5144805928.955994,2784649862.271676,927739372.2045728,537423452.035568,20642624973.430405,40163227495.54327,31278721821.672955,16866269364.478254,6819573208.509089,0.0
